batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign
474,1.10301,0.36449,0.72307,0.51561,2.72582,0.08686,1.05188,0.38563,0.71676,0.53329,2.77888,0.08413,1.01548,0.41313,0.68103,0.55688,2.74583,0.08434,1.02841,0.4088,0.68684,0.55728,2.77658,0.08482,0.98829,0.43978,0.65893,0.57301,2.79804,0.08636,0.9702,0.46504,0.67384,0.58236,2.7728,0.08742,0.97325,0.47747,0.64594,0.60187,2.76886,0.09087
475,1.16121,0.36446,0.71994,0.51564,2.74474,0.08685,1.1015,0.38566,0.68627,0.53338,2.77951,0.08413,1.02419,0.41324,0.64187,0.55703,2.76275,0.08434,1.0428,0.4089,0.65873,0.55738,2.76805,0.08481,0.97551,0.43993,0.62655,0.57316,2.74202,0.08637,0.92923,0.46519,0.62532,0.5825,2.7718,0.08741,0.92137,0.4776,0.59707,0.60203,2.73605,0.09089
476,1.13719,0.36448,0.7167,0.51565,2.72008,0.08687,1.11912,0.38567,0.69562,0.53345,2.77972,0.08412,1.06977,0.41328,0.66149,0.55714,2.7351,0.08435,1.07803,0.40893,0.67119,0.55747,2.74888,0.08482,1.02614,0.43997,0.66214,0.57324,2.74135,0.08638,1.0246,0.46521,0.63431,0.58262,2.77428,0.08741,1.00272,0.47765,0.62779,0.60211,2.73979,0.0909
477,1.12387,0.36453,0.70687,0.5157,2.72653,0.08687,1.06542,0.38575,0.66522,0.5336,2.77066,0.08413,1.03596,0.41335,0.61408,0.55736,2.71242,0.08437,1.03866,0.409,0.6159,0.55768,2.77127,0.08482,0.99011,0.44005,0.57717,0.57349,2.77467,0.08638,0.97446,0.46524,0.57108,0.58286,2.75024,0.08742,0.96053,0.47771,0.54217,0.60235,2.73569,0.09093
478,1.14474,0.36454,0.72272,0.51571,2.70863,0.08689,1.09243,0.38582,0.68887,0.53368,2.75754,0.08413,1.03973,0.41346,0.67037,0.55744,2.7234,0.08439,1.03301,0.40913,0.66678,0.55777,2.74201,0.08483,0.99213,0.44018,0.64371,0.57361,2.72566,0.08639,0.97996,0.46536,0.63288,0.58298,2.78036,0.08741,0.98304,0.47781,0.63455,0.60245,2.69582,0.09096
479,1.13241,0.36457,0.7159,0.51574,2.72276,0.0869,1.07585,0.38589,0.6815,0.53377,2.77572,0.08413,1.01358,0.41358,0.65039,0.55757,2.76874,0.08438,1.01671,0.40925,0.64436,0.5579,2.75814,0.08483,0.959,0.4403,0.62755,0.57376,2.74808,0.08639,0.92715,0.46548,0.62187,0.58314,2.73756,0.08742,0.91527,0.47793,0.60889,0.60261,2.75657,0.09096
480,1.11129,0.36464,0.7172,0.51575,2.73582,0.0869,1.07064,0.38594,0.69621,0.53382,2.77173,0.08413,1.02976,0.41363,0.67203,0.55763,2.74855,0.08438,1.02233,0.40933,0.68079,0.55795,2.76115,0.08483,0.99026,0.44037,0.64625,0.57384,2.7278,0.08641,0.95984,0.46555,0.65846,0.5832,2.74605,0.08742,0.95199,0.47801,0.63493,0.60268,2.71731,0.09098
481,1.14273,0.36464,0.71972,0.51575,2.74355,0.08688,1.056,0.38606,0.7117,0.53383,2.79978,0.08412,1.00211,0.41378,0.68745,0.55766,2.75283,0.08439,1.00185,0.40949,0.69011,0.55797,2.75119,0.08484,0.96201,0.44053,0.68911,0.57386,2.76798,0.08641,0.92796,0.46571,0.66881,0.58325,2.76313,0.08743,0.92111,0.47816,0.6835,0.60268,2.72717,0.09099
482,1.10373,0.36473,0.7205,0.51574,2.73252,0.08689,1.06102,0.38615,0.7041,0.53386,2.77676,0.08412,1.03231,0.41384,0.69399,0.55768,2.74145,0.0844,1.05487,0.40952,0.69287,0.55798,2.76564,0.08484,0.99183,0.44059,0.70072,0.57385,2.76537,0.08641,0.97671,0.46576,0.70103,0.58322,2.78199,0.08742,0.96384,0.47821,0.71099,0.60263,2.76652,0.09098
483,1.12758,0.36476,0.71229,0.51578,2.72011,0.0869,1.07126,0.38624,0.68022,0.53396,2.76961,0.08413,1.04031,0.41393,0.66787,0.55777,2.73172,0.0844,1.031,0.40964,0.65516,0.55809,2.76609,0.08483,0.96898,0.44075,0.65003,0.57393,2.76211,0.08641,0.92363,0.46594,0.63773,0.58333,2.73089,0.08743,0.915,0.47839,0.63537,0.60271,2.79216,0.09097
484,1.15038,0.36477,0.71749,0.5158,2.71294,0.08691,1.11293,0.38625,0.68853,0.53404,2.76833,0.08413,1.05461,0.41398,0.66287,0.55787,2.73494,0.08441,1.05665,0.40969,0.66484,0.55819,2.78465,0.08483,1.00471,0.44082,0.65282,0.57402,2.74969,0.08642,1.02804,0.46591,0.65841,0.58339,2.7919,0.08742,1.00156,0.47838,0.65072,0.60275,2.72763,0.09099
485,1.10152,0.3649,0.71814,0.51582,2.72022,0.08693,1.04596,0.38636,0.69803,0.53409,2.77929,0.08413,1.00855,0.41409,0.69011,0.55793,2.74219,0.08442,1.00939,0.4098,0.69403,0.55824,2.75536,0.08483,0.97158,0.44095,0.67577,0.57409,2.74238,0.08644,0.94802,0.466,0.68109,0.58343,2.74772,0.08743,0.95723,0.47842,0.67746,0.60276,2.69125,0.09101
486,1.12012,0.36499,0.71448,0.51586,2.71451,0.08695,1.09901,0.38639,0.68797,0.53417,2.75498,0.08414,1.06469,0.41411,0.6499,0.55806,2.76165,0.08442,1.07042,0.40983,0.64324,0.55837,2.74656,0.08484,1.054,0.44096,0.62137,0.57424,2.77408,0.08644,0.99568,0.46606,0.63155,0.58354,2.77337,0.08744,0.97881,0.4785,0.59927,0.6029,2.74631,0.091
487,1.10433,0.36508,0.71879,0.51587,2.73142,0.08697,1.04599,0.38648,0.7151,0.53416,2.77128,0.08414,1.0114,0.41419,0.6868,0.55811,2.75546,0.08442,1.01977,0.4099,0.68977,0.5584,2.75226,0.08485,1.00796,0.44098,0.67908,0.57429,2.74812,0.08645,0.94772,0.4661,0.66052,0.5836,2.79889,0.08743,0.94606,0.47856,0.65535,0.60295,2.77194,0.09101
488,1.12013,0.36512,0.72015,0.51587,2.71868,0.08699,1.07829,0.38656,0.69453,0.53422,2.75294,0.08415,1.05734,0.41426,0.67804,0.55818,2.73594,0.08443,1.05929,0.40996,0.68069,0.55847,2.72507,0.08486,1.05342,0.44102,0.65395,0.57437,2.7486,0.08646,1.01945,0.46616,0.65857,0.58368,2.74304,0.08743,1.00207,0.4786,0.65994,0.60299,2.6651,0.09106
489,1.14574,0.3651,0.71548,0.51591,2.73165,0.08699,1.10059,0.38663,0.67214,0.53436,2.76197,0.08416,1.052,0.41435,0.63301,0.55837,2.75107,0.08443,1.0607,0.41003,0.63598,0.55864,2.73676,0.08488,1.02551,0.4411,0.6172,0.57456,2.72051,0.08648,1.02495,0.46623,0.6123,0.58386,2.71957,0.08745,1.02207,0.47864,0.60906,0.60314,2.71404,0.09109
490,1.13495,0.36513,0.72023,0.51591,2.74834,0.08699,1.06664,0.38669,0.70373,0.53439,2.75943,0.08417,1.03735,0.4144,0.6706,0.55846,2.72292,0.08444,1.04557,0.41009,0.6783,0.5587,2.72444,0.0849,1.02471,0.44114,0.66217,0.57462,2.76426,0.08647,0.99549,0.46626,0.65943,0.58391,2.75333,0.08746,0.95227,0.47875,0.66876,0.60315,2.73818,0.0911
491,1.14615,0.36512,0.72021,0.51592,2.73085,0.08698,1.09428,0.38676,0.70808,0.53442,2.76783,0.08416,1.03985,0.41451,0.67939,0.55854,2.74738,0.08444,1.05188,0.41019,0.6871,0.55877,2.77159,0.0849,1.01766,0.44123,0.66216,0.57472,2.76607,0.08646,0.97231,0.46636,0.65306,0.58401,2.75816,0.08746,0.97778,0.47884,0.66333,0.60321,2.74782,0.09111
492,1.13908,0.36514,0.71429,0.51596,2.72748,0.08696,1.06803,0.38686,0.70111,0.53447,2.77573,0.08417,1.01111,0.41464,0.66204,0.55865,2.75664,0.08444,1.03184,0.41028,0.67828,0.55883,2.77629,0.0849,0.9734,0.44133,0.65341,0.57481,2.72931,0.08647,0.9372,0.46645,0.649,0.58409,2.75481,0.08746,0.9278,0.47892,0.62799,0.6033,2.68424,0.09114
493,1.16512,0.3651,0.71468,0.51597,2.71733,0.08697,1.09895,0.3869,0.697,0.53451,2.75679,0.08417,1.03668,0.41472,0.65223,0.55875,2.73708,0.08444,1.04891,0.41034,0.65919,0.55891,2.75854,0.0849,0.97638,0.44144,0.62428,0.57494,2.70193,0.08649,0.95302,0.46655,0.62949,0.5842,2.72062,0.08747,0.93387,0.47903,0.61875,0.60339,2.69109,0.09116
494,1.12999,0.36515,0.72099,0.51596,2.72572,0.08696,1.03257,0.38705,0.70057,0.53456,2.77614,0.08417,0.97229,0.41493,0.68534,0.55881,2.7488,0.08444,0.97639,0.41054,0.68298,0.55897,2.75218,0.08491,0.90256,0.4417,0.67743,0.57499,2.72961,0.0865,0.84505,0.46684,0.67925,0.58426,2.75826,0.08747,0.83047,0.4793,0.67242,0.60343,2.76182,0.09117
495,1.1297,0.36519,0.71575,0.51599,2.72813,0.08698,1.06329,0.38714,0.68378,0.53464,2.7482,0.08418,1.02504,0.41501,0.65703,0.55891,2.72948,0.08445,1.04296,0.41062,0.65132,0.55909,2.77524,0.0849,0.99934,0.44178,0.6379,0.57509,2.72286,0.08652,0.96638,0.46693,0.62583,0.58438,2.66966,0.08751,0.95628,0.47938,0.60483,0.60357,2.69059,0.09121
496,1.10379,0.36527,0.71202,0.51601,2.70377,0.08702,1.05053,0.38722,0.704,0.53466,2.75532,0.08419,1.00049,0.41513,0.6941,0.55893,2.72994,0.08446,1.00965,0.41072,0.69425,0.55911,2.73667,0.08491,0.96813,0.44187,0.6929,0.5751,2.72867,0.08653,0.94938,0.46701,0.67641,0.58438,2.70643,0.08754,0.94115,0.47945,0.65363,0.60359,2.72823,0.09123
497,1.13619,0.36529,0.71968,0.51602,2.73599,0.08702,1.05204,0.38733,0.70104,0.5347,2.76665,0.08419,0.99142,0.41527,0.67907,0.55899,2.73647,0.08446,0.99851,0.41085,0.67534,0.55916,2.73287,0.08491,0.93527,0.44202,0.66758,0.57517,2.75372,0.08654,0.89966,0.46716,0.66858,0.58442,2.75409,0.08755,0.8771,0.4796,0.66814,0.60362,2.72297,0.09124
498,1.11155,0.36536,0.71474,0.51604,2.70961,0.08702,1.06814,0.38741,0.70459,0.53473,2.78372,0.08419,1.0341,0.41535,0.68848,0.55901,2.72745,0.08447,1.04764,0.4109,0.68284,0.5592,2.77358,0.08491,1.00621,0.44209,0.68595,0.57519,2.752,0.08654,0.98006,0.4672,0.66467,0.58449,2.75163,0.08754,0.9831,0.47965,0.67815,0.60361,2.76572,0.09124
499,1.12469,0.36541,0.71087,0.51606,2.73083,0.08701,1.05111,0.38752,0.6883,0.53482,2.75629,0.0842,0.99974,0.41551,0.65521,0.55913,2.7442,0.08448,1.00406,0.41106,0.65887,0.55929,2.73246,0.08492,0.96936,0.44224,0.63734,0.57532,2.76382,0.08654,0.93617,0.46736,0.62286,0.58463,2.76287,0.08754,0.9142,0.47981,0.60996,0.60373,2.79424,0.09124
500,1.13951,0.36542,0.71789,0.51608,2.70418,0.08701,1.0729,0.38758,0.69062,0.53487,2.76227,0.0842,1.02433,0.41558,0.66395,0.55921,2.75074,0.08448,1.03827,0.41111,0.66356,0.55936,2.76153,0.08491,0.9723,0.44235,0.64211,0.57541,2.71955,0.08656,0.93184,0.46746,0.61488,0.58476,2.71629,0.08754,0.91069,0.47992,0.61931,0.60384,2.70173,0.09125
501,1.11871,0.36548,0.71303,0.5161,2.71949,0.08702,1.05054,0.38766,0.69107,0.53492,2.77269,0.0842,0.99918,0.41569,0.67223,0.55926,2.72216,0.0845,0.99986,0.41122,0.66589,0.55942,2.72511,0.08492,0.95029,0.44247,0.64953,0.57548,2.7488,0.08656,0.90948,0.46758,0.63425,0.58485,2.7433,0.08755,0.91579,0.48002,0.64457,0.6039,2.71549,0.09127
502,1.12444,0.36552,0.72148,0.5161,2.71271,0.08703,1.04161,0.38779,0.71158,0.53493,2.76825,0.08419,1.00873,0.4158,0.68992,0.55929,2.75306,0.0845,1.01054,0.41134,0.69935,0.55943,2.77031,0.08492,0.96599,0.44258,0.6781,0.57551,2.73344,0.08656,0.91828,0.46772,0.65757,0.58492,2.77064,0.08754,0.92747,0.48012,0.65529,0.60395,2.69025,0.09131
503,1.09401,0.36563,0.72536,0.51609,2.71778,0.08705,1.03834,0.38792,0.70964,0.53494,2.76312,0.0842,1.00356,0.41592,0.68701,0.55933,2.74084,0.0845,1.00983,0.41145,0.70133,0.55942,2.74068,0.08493,0.93979,0.44274,0.66613,0.57557,2.69957,0.08659,0.90806,0.46789,0.67565,0.58494,2.68542,0.08758,0.91101,0.48027,0.67903,0.60396,2.71212,0.09133
504,1.14034,0.36564,0.72353,0.51608,2.71557,0.08707,1.08367,0.38796,0.71064,0.53494,2.75437,0.0842,1.01838,0.41602,0.69648,0.55935,2.7305,0.0845,1.02916,0.41153,0.69391,0.55943,2.7704,0.08493,0.9756,0.44285,0.69167,0.57557,2.72217,0.0866,0.98694,0.46797,0.67142,0.58497,2.73339,0.08759,0.97352,0.48032,0.66452,0.604,2.67471,0.09137
505,1.12838,0.36567,0.71543,0.5161,2.73726,0.08705,1.07195,0.38804,0.69559,0.53498,2.79053,0.08419,1.02892,0.4161,0.66034,0.55944,2.75693,0.0845,1.03872,0.41159,0.66216,0.55951,2.77362,0.08492,0.97888,0.44294,0.65177,0.57566,2.76682,0.0866,0.97466,0.46803,0.6417,0.58506,2.73981,0.0876,0.99509,0.48031,0.62447,0.6041,2.75844,0.09139
506,1.10348,0.36574,0.71905,0.51611,2.72758,0.08704,1.04827,0.38812,0.68771,0.53504,2.77665,0.08419,1.00614,0.41619,0.65214,0.55954,2.746,0.0845,1.00679,0.41167,0.65995,0.5596,2.73831,0.08492,0.95671,0.44303,0.63173,0.57577,2.73445,0.08661,0.99096,0.46803,0.6268,0.58517,2.72374,0.08761,0.96821,0.48034,0.59617,0.60423,2.73075,0.09139
507,1.11627,0.36579,0.71201,0.51613,2.72976,0.08704,1.05901,0.38821,0.68728,0.53512,2.76676,0.08419,1.03233,0.41627,0.66753,0.55963,2.74032,0.0845,1.01867,0.41178,0.67063,0.55966,2.73061,0.08494,0.9862,0.44311,0.65317,0.57584,2.74271,0.08661,0.96967,0.4681,0.6456,0.58525,2.7255,0.08764,0.98702,0.48037,0.62974,0.60433,2.7018,0.09142
508,1.109,0.36585,0.71263,0.51616,2.72167,0.08704,1.07211,0.38827,0.67902,0.53522,2.76602,0.0842,1.03323,0.41636,0.64945,0.55976,2.72649,0.08451,1.04015,0.41186,0.65297,0.55978,2.75793,0.08494,0.99185,0.44321,0.62706,0.576,2.76099,0.0866,0.97677,0.46819,0.60681,0.58542,2.70998,0.08766,0.97745,0.48044,0.61284,0.60446,2.72964,0.09143
509,1.123,0.36589,0.71875,0.51614,2.71831,0.08705,1.08644,0.38832,0.7253,0.53517,2.75709,0.0842,1.04117,0.41642,0.71782,0.5597,2.74239,0.08451,1.04284,0.41194,0.72116,0.55971,2.76948,0.08494,1.01251,0.44327,0.71418,0.57595,2.74974,0.08661,0.98638,0.46822,0.7043,0.58537,2.72268,0.08767,0.98946,0.48046,0.71195,0.60438,2.72756,0.09145
510,1.13917,0.36591,0.71506,0.51616,2.7139,0.08703,1.06853,0.38842,0.68918,0.53523,2.76266,0.0842,1.01151,0.41656,0.66907,0.55979,2.76345,0.0845,1.02277,0.41207,0.66947,0.55979,2.7061,0.08496,0.98213,0.44338,0.67359,0.57601,2.7303,0.08662,0.93291,0.46836,0.65158,0.58543,2.75102,0.08767,0.92719,0.48058,0.66861,0.60443,2.75928,0.09145
511,1.13188,0.36594,0.7174,0.51617,2.7098,0.08702,1.11267,0.38845,0.70109,0.53527,2.75225,0.08421,1.06396,0.41662,0.68089,0.55986,2.73026,0.08451,1.06099,0.41215,0.69373,0.55981,2.75296,0.08496,1.01539,0.44347,0.68362,0.57604,2.68301,0.08666,1.00432,0.46843,0.68112,0.58547,2.78798,0.08766,1.03126,0.48061,0.66315,0.60448,2.78217,0.09144
512,1.14127,0.36593,0.72188,0.51617,2.71845,0.08702,1.07719,0.38854,0.70911,0.53528,2.77212,0.0842,1.02009,0.41675,0.67729,0.55992,2.75205,0.08451,1.02237,0.41231,0.69274,0.55983,2.76565,0.08496,0.96209,0.44363,0.67583,0.57607,2.75497,0.08665,0.91983,0.46862,0.67502,0.58551,2.77971,0.08764,0.90212,0.48079,0.66349,0.60451,2.75544,0.09141
513,1.09668,0.36599,0.71572,0.51618,2.71582,0.08703,1.08513,0.38856,0.68802,0.53534,2.76434,0.0842,1.04781,0.41679,0.67269,0.55998,2.71696,0.08452,1.04929,0.41234,0.67122,0.55989,2.75673,0.08496,1.02042,0.44364,0.66312,0.57612,2.75201,0.08665,0.98628,0.46865,0.6621,0.58556,2.7325,0.08765,0.96102,0.48086,0.65615,0.60455,2.75632,0.09141
514,1.14379,0.36598,0.71668,0.51618,2.7095,0.08703,1.13035,0.38857,0.71715,0.53532,2.76064,0.0842,1.07829,0.41681,0.69676,0.56,2.73902,0.08452,1.09258,0.41236,0.69998,0.55989,2.7204,0.08497,1.04648,0.44367,0.68147,0.57614,2.72242,0.08666,1.06188,0.46863,0.6583,0.58562,2.74703,0.08765,1.06276,0.4808,0.65368,0.60461,2.68563,0.09143
515,1.13165,0.36601,0.71131,0.51623,2.70825,0.08703,1.07422,0.38865,0.68397,0.53541,2.76336,0.0842,1.02095,0.41692,0.65125,0.56012,2.75989,0.08452,1.01733,0.41247,0.65408,0.56,2.75988,0.08497,0.97566,0.44381,0.63154,0.57627,2.74821,0.08666,0.96062,0.46874,0.62085,0.58576,2.71267,0.08767,0.92952,0.48094,0.62803,0.60471,2.74536,0.09144
516,1.10289,0.36609,0.71638,0.51624,2.72451,0.08703,1.04141,0.38877,0.70446,0.53543,2.75401,0.08421,1.0014,0.41706,0.68007,0.56017,2.7358,0.08453,0.98254,0.41263,0.67829,0.56005,2.73422,0.08497,0.95551,0.44395,0.67927,0.57629,2.70319,0.08669,0.93569,0.46886,0.6723,0.58579,2.73189,0.08768,0.93604,0.48105,0.66915,0.6047,2.706,0.09146
517,1.14634,0.36609,0.71777,0.51626,2.71965,0.08703,1.06651,0.38886,0.69692,0.53548,2.73969,0.08422,0.99374,0.41722,0.67019,0.56025,2.72334,0.08454,1.01545,0.41275,0.67822,0.5601,2.73596,0.08498,0.95819,0.4441,0.66363,0.57634,2.7178,0.0867,0.91978,0.46901,0.64642,0.58587,2.74695,0.08768,0.92634,0.48118,0.63887,0.60476,2.68025,0.09149
518,1.1322,0.36611,0.71701,0.51627,2.72309,0.08705,1.08261,0.38892,0.6971,0.53553,2.74675,0.08422,1.01856,0.41732,0.66757,0.56035,2.72563,0.08455,1.03093,0.41284,0.67132,0.56019,2.73736,0.08499,0.9673,0.44422,0.64985,0.57647,2.69383,0.08672,0.94499,0.46915,0.65135,0.586,2.73367,0.0877,0.9578,0.48129,0.61625,0.60491,2.71689,0.09153
519,1.1534,0.36611,0.71695,0.51629,2.70265,0.08706,1.12901,0.38892,0.70118,0.53556,2.74938,0.08424,1.10858,0.41731,0.67062,0.56043,2.72967,0.08456,1.10085,0.41285,0.68373,0.56022,2.76236,0.08498,1.06893,0.44421,0.68027,0.57649,2.70821,0.08673,1.06073,0.46914,0.68534,0.58599,2.72568,0.08771,1.03337,0.4813,0.66133,0.60494,2.69674,0.09155
520,1.14281,0.36611,0.71562,0.51631,2.71212,0.08705,1.07159,0.389,0.69324,0.53563,2.76282,0.08424,1.02471,0.41743,0.66657,0.56053,2.7214,0.08457,1.01793,0.41297,0.67297,0.5603,2.75112,0.08498,0.94795,0.44439,0.65546,0.57659,2.72706,0.08674,0.96377,0.46926,0.66073,0.58605,2.72907,0.08771,0.93516,0.48144,0.66981,0.60496,2.72614,0.09157
521,1.12676,0.36616,0.71609,0.51633,2.71397,0.08705,1.07412,0.38907,0.68779,0.53572,2.75264,0.08424,1.03933,0.41751,0.67552,0.5606,2.76437,0.08455,1.02467,0.41308,0.67441,0.56037,2.74818,0.08498,0.99262,0.44448,0.66667,0.57666,2.70037,0.08676,0.95973,0.46938,0.65007,0.58613,2.74434,0.08771,0.92357,0.48158,0.65079,0.60503,2.71745,0.09158
522,1.12914,0.36617,0.715,0.51634,2.71865,0.08704,1.08247,0.38911,0.70493,0.53574,2.75875,0.08424,1.01512,0.4176,0.67173,0.56067,2.72459,0.08456,1.03272,0.41314,0.68278,0.56041,2.73742,0.08499,0.97781,0.44458,0.67279,0.57669,2.74753,0.08676,0.94381,0.46949,0.66875,0.58617,2.74109,0.08772,0.93289,0.48168,0.66793,0.60505,2.67143,0.09161
523,1.14306,0.36615,0.71979,0.51635,2.71967,0.08703,1.08451,0.38916,0.70403,0.53577,2.74804,0.08424,1.04506,0.41766,0.69127,0.5607,2.73993,0.08457,1.04137,0.41322,0.69111,0.56045,2.74684,0.085,0.99849,0.44466,0.68295,0.57673,2.71129,0.08678,0.9618,0.46959,0.67583,0.58622,2.73474,0.08773,0.91773,0.48181,0.68883,0.60506,2.72549,0.09162
524,1.14699,0.36615,0.71669,0.51637,2.71867,0.08703,1.15134,0.38913,0.70095,0.53581,2.75958,0.08425,1.09471,0.41764,0.67217,0.56077,2.73787,0.08456,1.11759,0.41318,0.66641,0.56052,2.714,0.08501,1.0822,0.44461,0.65592,0.57679,2.7472,0.08678,1.07709,0.46951,0.65179,0.58628,2.73433,0.08774,1.13557,0.48171,0.64465,0.60511,2.70472,0.09164
525,1.10768,0.3662,0.71676,0.51636,2.70871,0.08702,1.03049,0.38923,0.69505,0.53585,2.75384,0.08425,0.98334,0.41776,0.68806,0.56079,2.73991,0.08456,0.99817,0.41328,0.69942,0.56052,2.74594,0.08501,0.9426,0.44473,0.68924,0.57679,2.73017,0.08679,0.91971,0.46961,0.68175,0.58628,2.71874,0.08776,0.88588,0.48184,0.68326,0.60509,2.72674,0.09164
526,1.14579,0.3662,0.7153,0.51638,2.70585,0.08702,1.07127,0.3893,0.68981,0.5359,2.75075,0.08425,1.02929,0.41784,0.65402,0.56089,2.7381,0.08456,1.0349,0.41336,0.66113,0.5606,2.75208,0.08502,0.97329,0.44485,0.63662,0.5769,2.72659,0.08681,0.95296,0.46972,0.61946,0.5864,2.73667,0.08777,0.92813,0.48196,0.60331,0.6052,2.67551,0.09169
527,1.13053,0.36623,0.71427,0.51641,2.71716,0.08701,1.05041,0.38942,0.68691,0.53597,2.75497,0.08426,0.99235,0.41799,0.65991,0.561,2.71492,0.08457,0.98905,0.41352,0.66346,0.56069,2.74711,0.08501,0.93413,0.44502,0.64977,0.57698,2.74703,0.08681,0.91027,0.46988,0.64098,0.5865,2.71593,0.08779,0.91101,0.48208,0.64461,0.60525,2.71639,0.0917
528,1.13062,0.36624,0.71182,0.51643,2.70477,0.08703,1.08842,0.38946,0.68597,0.53603,2.75408,0.08427,1.03171,0.41806,0.65172,0.56111,2.7191,0.08458,1.03293,0.4136,0.65386,0.56078,2.73427,0.08501,0.99078,0.44509,0.62761,0.5771,2.70541,0.08683,0.98666,0.46991,0.62566,0.58661,2.73017,0.0878,0.95479,0.48214,0.6329,0.60532,2.70888,0.09171
529,1.11018,0.3663,0.71595,0.51644,2.71323,0.08702,1.02463,0.3896,0.69301,0.53608,2.75344,0.08427,0.96202,0.41824,0.68132,0.56113,2.75353,0.08458,0.97835,0.41375,0.67482,0.56084,2.71334,0.08502,0.9165,0.44528,0.66845,0.57714,2.76598,0.08682,0.88782,0.47008,0.65998,0.58664,2.72834,0.08781,0.87516,0.4823,0.65793,0.60534,2.73865,0.09172
530,1.10294,0.36636,0.71115,0.51647,2.70249,0.08704,1.0453,0.38971,0.68685,0.53614,2.74591,0.08428,1.00566,0.41837,0.66419,0.56124,2.71916,0.08459,1.01402,0.41385,0.66104,0.56093,2.7537,0.08502,0.97048,0.44537,0.64658,0.57725,2.69545,0.08684,0.96553,0.47015,0.62888,0.58677,2.71989,0.08782,0.94191,0.4824,0.63193,0.60545,2.66331,0.09175
531,1.13045,0.36638,0.71988,0.51647,2.71127,0.08704,1.0812,0.38976,0.69995,0.53617,2.77202,0.08427,1.02768,0.41844,0.69111,0.56126,2.73781,0.08459,1.01891,0.41395,0.68807,0.56096,2.73737,0.08502,0.9692,0.44547,0.67389,0.57728,2.74795,0.08684,0.91516,0.47029,0.66343,0.58682,2.70327,0.08783,0.91156,0.48252,0.70129,0.60542,2.7167,0.09176
532,1.10373,0.36646,0.71282,0.51647,2.71307,0.08706,1.05906,0.38983,0.70239,0.53619,2.76845,0.08427,1.00651,0.41853,0.66589,0.56133,2.7276,0.08459,1.02194,0.41403,0.6658,0.56102,2.73133,0.08503,0.96875,0.44557,0.64607,0.57736,2.71083,0.08685,0.92908,0.4704,0.64908,0.5869,2.73206,0.08784,0.94034,0.48259,0.63746,0.60549,2.72244,0.09176
533,1.10202,0.36652,0.71563,0.51648,2.72099,0.08706,1.05686,0.38987,0.6915,0.53624,2.74045,0.08427,1.03998,0.41854,0.66048,0.56142,2.72216,0.0846,1.04273,0.41404,0.65941,0.56111,2.75612,0.08502,1.01634,0.44557,0.66154,0.57741,2.75931,0.08685,1.00071,0.47039,0.64608,0.58696,2.70996,0.08785,1.0099,0.48254,0.65759,0.60552,2.71771,0.09179
534,1.1442,0.36651,0.71841,0.51645,2.69417,0.08709,1.11632,0.38988,0.71537,0.53623,2.73965,0.08428,1.06483,0.41858,0.69802,0.56143,2.7235,0.0846,1.06559,0.41407,0.69676,0.56111,2.73272,0.08503,1.01622,0.44567,0.68466,0.57744,2.75049,0.08685,1.00067,0.47046,0.67386,0.587,2.71801,0.08787,0.95739,0.48264,0.66029,0.60555,2.74757,0.09178
535,1.11048,0.36655,0.71722,0.51646,2.70282,0.0871,1.05052,0.38998,0.69761,0.53627,2.75167,0.08428,0.99692,0.41871,0.68597,0.56146,2.71824,0.08461,1.00381,0.41418,0.68059,0.56114,2.73958,0.08503,0.94652,0.44583,0.67657,0.57748,2.69215,0.08687,0.92081,0.47062,0.68138,0.58702,2.72884,0.08788,0.90753,0.48277,0.68055,0.60556,2.73882,0.09178
536,1.12858,0.36658,0.71818,0.51645,2.70464,0.08711,1.06995,0.39005,0.7099,0.53627,2.74947,0.08428,1.03025,0.41878,0.70774,0.56143,2.72001,0.08462,1.02277,0.41427,0.69341,0.56114,2.75062,0.08503,0.99455,0.44591,0.68996,0.57747,2.71158,0.08689,0.95432,0.4707,0.68965,0.587,2.74308,0.08788,0.94966,0.48285,0.69569,0.6055,2.75458,0.09178
537,1.10601,0.36663,0.71362,0.51645,2.70486,0.08711,1.06961,0.39009,0.69274,0.53631,2.75704,0.08428,1.02332,0.41885,0.65764,0.56152,2.71879,0.08463,1.01851,0.41434,0.6662,0.56121,2.73958,0.08503,0.96684,0.446,0.64723,0.57756,2.74649,0.08689,0.92987,0.47081,0.63807,0.58709,2.70165,0.08789,0.93097,0.48294,0.61382,0.60561,2.72924,0.09178
